,uid,scenario,label
1001,39703,When I am angry at boyfriend I flirt with his brother and show it to him so he knows I can replace him everytime,0
1002,39697,I peed on his floor.,0
1003,39702,The only reason I haven’t ended my life is because I can’t put my family and friends through that,0
1004,39698,I kinda destroyed part of this guys Minecraft world.,0
1005,39699,When I babysit kids I rarely enforce the rules the parents put out,0
1006,38697,making my new manager feel attacked over a label I made,0
1007,38702,making my girlfriend choose me or her Housemate,0
1008,38703,being forceful with a young dog when he acts up,0
1009,38320,quitting a volunteer position after completing the training,0
1010,38317,renting a Uhaul for my friends and then reporting it stolen when they didn't return it,0
1011,38318,wanting to go out despite my mom's wishes,0
1012,38321,calling someone's mom on them for driving under the influence,0
1013,38319,cancelling a trip with a friend l,0
1014,37803,making an exception to our Lost and Found policy,0
1015,39820,Suspicious that my coworker does drugs at work.,0
1016,39821,I turned my brother into a criminal,0
1017,38782,You know what I love best about old people ruling the world?,0
1018,38791,Back in 2013 I planned on hanging myself if the military rejected me.,0
1019,38789,I touched my sister while she was sleeping and masturbated while doing so.I was ages 12-14 when i did these things.Its been a long while since this stuff happened.If you were abused im very sorry for what happened to you and would suggest not entering this confession.,0
1020,38794,I snuck into Bernie Sander’s mansion and discovered something incredible...,0
1021,38793,I want to strangle my son's girlfriend everyday that I see her,0
1022,39995,Rules of the Road Apply to All Drivers Even You!,0
1023,39993,Those Left Behind by Suicide Find Many Paths to Recovery,0
1024,39996,Tablet Goes Everywhere With Device-Obsessed Husband,0
1025,38494,missing my friends comedy show,0
1026,38495,not wanting to call my dads step-mum Grandma,0
1027,39297,"When I see someone coming to a stop sign around the same time as me, I slow down a little earlier to avoid the “who goes first” awkwardness.",0
1028,38233,not fully accepting my ex bffs apology when she said she was going to commit suicide,0
1029,38232,not wanting any contact with my mum's brother,0
1030,38231,telling my managers girlfriend that he was cheating on her,0
1031,38237,being salty about who my S/o interacts with,0
1032,38234,insisting my husband take time off work,0
1033,38238,correcting my boss,0
1034,37721,trying to close my bedroom door and not giving up my phone,0
1035,37715,pushing my son into social situations,0
1036,37716,not taking out the trash,0
1037,37718,using the handicap restroom,0
1038,37720,canceling a date with my gf to spend time with a friend who used to be extremely close and haven't seen in years,0
1039,40117,She made me stay after and write out an apology note to the class.,0
1040,40118,"I thought it was sweet of him to offer, so I let him.",0
1041,40114,"When I sneaked out of the house, I thought it would be fun.",0
1042,37582,breaking my friend's phone while we were wrestling,0
1043,37583,not committing to caring for an older relative with Down's syndrome,0
1044,37579,returning a cat to her previous owner without discussing it with her,0
1045,37584,hating my girlfriends parents for not allowing me to stay in their house while they were out,0
1046,37585,telling my wife that upcoming guys night out is still for guys when another wife was invited,0
1047,39784,Whenever my cat stares me down while I'm eating I shift my foot into their line of view.,0
1048,39781,"I have commitment issues because my ex broke my trust. Because of it, any relationships I get into I think that they are simply leading me on and I end up moving on from them even though they are still interested in me.",0
1049,39780,At night I cup my farts and put it under my sleeping wives nose,0
1050,39777,I am wanted for 7 counts of unlawful yodelling in the country of Switzerland,0
1051,38217,telling the guy that was going to buy my phone to f-off,0
1052,38212,leaving my trash on my neighbor's property,0
1053,38213,refusing to apologize to my co-worker when he lost his own property,0
1054,38216,kicking a white male author out of a writing club because his story came off as sexist,0
1055,38220,kicking my parents out of my property,0
1056,39315,Some Races Are Just Naturally Superior To Others,0
1057,38863,Pride is going to be the Death of me.,0
1058,38871,I just punched my GF in the face because she didn’t want to give me a bj,0
1059,39439,I daydream about being the devil,0
1060,39446,Dumbest crime I ever commited,0
1061,39440,I smash people's windows,0
1062,39437,My choice of underwear has changed my life so much,0
1063,39443,I go into the work bathroom to take little 10 to 20 minute power naps when I'm falling asleep on the desk,0
1064,39442,I have a strong feeling about the police brutality tape on Twitter,0
1065,40148,submitting a short story for a competiton based on a real life story,0
1066,40173,possibly overreacting and reporting this to the police,0
1067,40168,"breaking things off with a girl, causing bad stuff for her",0
1068,39468,"I've been setting my powered wheelchair to full power, then closing my eyes and seeing how far I can go before opening them.",0
1069,38151,getting a different roommate after I told one girl being her roommate,0
1070,38325,getting mad at my mom for forcing me to talk to my dad who disowned me,0
1071,38328,objecting to this weird meeting format we have at work,0
1072,38330,being upset about my so using our open relationship,0
1073,39379,I may have accidentally started a short-lived drug epidemic on a Navy base,0
1074,39380,I keyed someone’s car for the first time and it felt great.,0
1075,37614,making my entire class hate my friend,0
1076,37627,thinking about snitching on my coworker,0
1077,37622,calling the police on a car I thought was driving drunk,0
1078,37621,telling my friend that her contracting HIV was a punishment for her sins,0
1079,37903,breaking company rules when I got fired from McDonald's because I repeated my brothers order as '1 McCum sandwich' and my boss heard,0
1080,37897,keeping my dogs off the leash,0
1081,37898,keying my dad's car after he insulted my friend,0
1082,38405,deliberately messing up a friend's clothes,0
1083,38406,being a bitch with my teacher,0
1084,38172,forcing my family to choose between my mother and I,0
1085,38174,talking back to my coach,0
1086,38176,whoring it up now that I'm single,0
1087,38351,killing my friend's aloe vera on purpose because she doesn't care that her cat keeps getting upset stomach from eating it,0
1088,38353,publicly bringing abuse to light online,0
1089,38349,telling my flatmate to F off because she wouldn't follow the rules we had set together,0
1090,37778,not taking my mate to work anymore even though he works less than 5 minutes away,0
1091,37783,wanting to kick out a roommate,0
1092,37782,calling animal control on what could potentially be a neighbor's pet,0
1093,37785,yelling and getting angry at my friends for not drinking liquor,0
1094,39500,My obsession with Pokemon Go is the reason my classmate's laptop was stolen.,0
1095,39503,I once slept with my girlfriend next to my parents,0
1096,39507,I launched a McMissle at the McDonalds door.,0
1097,38613,kicking a parent out of the rink because she refused to listen,0
1098,38620,getting pissed at someone not allowing me to follow their car into a gated community,0
1099,38618,putting a small blob of ketchup on my friends £30 hoodie,0
1100,38617,"sending this text to my entire family, and following through with it",0
1101,38621,not wanting to take my mothers mlm pills,0
1102,39148,I've been living with another woman behind my girlfriend's back,0
1103,39144,I once got caught wearing a woman thong and got suspended by my teacher...,0
1104,39147,I stole a phone,0
1105,39133,"Threw away hysband's waterbottle, he's still looking for it to this day.",0
1106,39135,I've done something really bad,0
1107,39138,Dreamt my best friend was getting married,0
1108,39137,I stole a school computer,0
1109,39145,I broke a tv and blamed it on my little sister,0
1110,39984,When to Share News of Mother's Suicide With Young Son,0
1111,39982,Follow Commandments of Love to Keep Valentine Spirit Alive,0
1112,39979,Cell Phone Messages Should Be Considered Private Property,0
1113,39975,Strict Rules Needed For Unwelcome Ex-Husband,0
1114,39983,What Are the Rules When It Comes to Graduation Announcements?,0
1115,39978,Be Safe While Trick-or-Treating,0
1116,40090,Andy was glad he was learning how to dance for the wedding.,0
1117,40096,I wanted to teach my dog to roll over.,0
1118,40091,It went left and right before I finally hit the brakes.,0
1119,39949,I ruined a man's vintage car so that he had to get it professionally resprayed,0
1120,39951,I'm a whole 2 months clean.,0
1121,39952,I just want to burn down my house with my family inside.,0
1122,39954,I'm fighting in the war against the libs,0
1123,39161,I think I might have avoided being assaulted?¿,0
1124,39149,I ordered a bunch of stuff and didn’t pay,0
1125,39150,I don’t feel bad about stealing beer and dip from the dollar store,0
1126,39153,Straight people disgust me and the LGBT+ community will rule America soon.,0
1127,39157,My main motivation for going to church is to talk to a guy that i have a crush on and the other reason is my mom forcing me. I usually go because i don't want to argue with her about it.,0
1128,39986,Complicated Relationship Does Not Amount To Adultery,0
1129,37786,telling staff members of a Discord server to enforce their rules more strictly,0
1130,37793,becoming upset and wanting to physically leave with my child every single time my in laws (parent in law and siblings in law) come over unannounced and take over our quality time,0
1131,39561,I Convinced a Jury To Find a Man Guilty of A Serious Crime He Didn’t Commit Because He Slept With My Wife Years Ago,0
1132,37655,wanting to report my aunt who is not handicapped for parking in handicapped spaces,0
1133,37652,letting my dog pee on some guys car tire,0
1134,37647,wanting to tell the boss my co-worker is doing meth on the job,0
1135,37648,not letting my roommate's boyfriend sleep with her in the bunk above me,0
1136,37654,getting mad at my Chemistry teacher,0
1137,37651,planning to leave my job for a new one while promissing to stay,0
1138,38133,"letting the air out of someone's car tires after they zoomed up behind me while riding my bicycle and honking, trying to spook me then driving away laughing",0
1139,38140,"not going to my best friends baby shower, after he invited me",0
1140,38135,not wanting my boss's kid at work,0
1141,38142,flexing that my friend was called ruled an asshole in our argument,0
1142,39591,Sometimes I make myself throw up after I feel like I’ve eaten too much,0
1143,39590,I don't know how to feel about my 2Y relationship.,0
1144,39585,I'm living the life of my dreams...,0
1145,39596,I sort of committed arson as a kid,0
1146,39595,Sometimes I wish I were gone...Dead,0
1147,39586,i'm addicted to coke.,0
1148,39589,The white man is forcing men of color to give up there masculinity.,0
1149,38591,completely blocking a former friend from my life,0
1150,38589,leaving my roommate's plant destroyed by my cat after I warned her,0
1151,38592,a angrily calling my apartment complex after the third party construction workers kept using my electricity for other apartments' repair,0
1152,38585,hosting my daughter's sweet 16 MY way,0
1153,38529,making not allowing swearing on my Discord server,0
1154,38531,moving my part of the furniture (~90% of it all) out of the apartment a month before my roomie moves out,0
1155,38435,not giving the slot machine winnings to my special needs uncle,0
1156,38432,"expecting my wife to put her married name on her doctoral certificate, as opposed to her maiden name",0
1157,38433,going straight to property manager for my complaint about tenant downstairs in this scenario,0
1158,38430,reporting it stolen to the police,0
1159,38434,leaving notes on people's cars,0
1160,38428,trying to forcefully share something with my brother,0
1161,39275,Reported my employee to state tax authorities,0
1162,39282,The Silver Screen Edition of A New Hope looks better to me than The Force Awakens.,0
1163,39277,I really want to light up a road flare and throw it into a fireworks stand,0
1164,38418,letting the dog chewed my wifes dr. ho. therapy device,0
1165,38413,getting my neighbor arrested,0
1166,38412,disassociating myself from my friends,0
1167,38414,expecting my gf to come to my concert after she had suicidal thoughts,0
1168,38415,trying to limit boyfriend's smoking,0
1169,38417,reporting my best friends mom for wage violations,0
1170,38411,saying something to hr about team members' anti-pc remark,0
1171,39776,I hate parking cops,0
1172,39962,Abusive Father Causes Teen to Fear for Family's Safety,0
1173,39965,There's No Room in Relationship for Man's Fiancee and His Friend,0
1174,39956,I'm a guy in a committed hereto relationship but secretly I'd love to be a wife.,0
1175,39963,Summertime Boating Is Easy if Good Judgment Prevails,0
1176,39960,Rules Posted All Over Office Give New Worker Wrong Sign,0
1177,39964,Commitment Is Not Marriage in Eyes of Religion and Law,0
1178,39961,Dishonest Relatives Should Be Turned In For Fraud,0
1179,37930,reporting my roomate for hotboxing the entire apartment,0
1180,37926,forcing my cousin to stop vaping,0
1181,37933,towing people from my paid parking spot,0
1182,37932,shutting down an all girls club at school,0
1183,37928,feeling no sympathy and blocking an old friend who tried to kill herself? parents upset at me,0
1184,37935,taking this guys bucket at a construction site,0
1185,37925,"throwing away this girls schoolwork that would constantly harass me, make me the butt of jokes in class and talk bad about me in front of everyone",0
1186,39758,I prefer dominant women,0
1187,39767,"I pulled into Walmart too fast, hit a shopping cart and propelled it into someone's new car. I slammed on the brakes, did a u-turn and took off.",0
1188,39757,I made my younger sister kiss me as a child,0
1189,39759,"The reason i quit going to school isnt because it isnt for me, its because i stoped going and ruined my gpa",0
1190,39756,I'd Rather Be With the Woman I Never Met,0
1191,39765,I'm one of those people who like pictures asking for likes or otherwise you will have a bad day,0
1192,39755,I love Apple products and will hurt you if you deny that Apple is the best company on the planet,0
1193,39748,I dated my college professor,0
1194,39753,I tried to cheat on my girlfriend,0
1195,38800,I force closed my then GF's eyes in front of the bomb because I know the trauma.,0
1196,38796,I'm gonna sell out my ex friends wife for stealing from her job every day...,0
1197,39726,These abortion debates make me want to burst. This is my story,0
1198,39733,I buy my own bagels and stash them in my room so my family doesn’t eat them.,0
1199,39731,Arrested after hitting police officer in the face. Thank you mom.,0
1200,39732,My Buisiness Launders Money To Mexican Drug Cartels,0
1201,39728,I hope I don’t get banned. Very interesting story,0
1202,37632,"not cheering, or really caring, that a wheelchair-bound student athlete competed against physically able runners",0
1203,37628,breaking the Cinnabon code,0
1204,37635,expecting stepson to do his chores still now that he gas a job,0
1205,37630,not serving a customer past last call,0
1206,37636,wanting to set a time limit on how long my roommate's girlfriend stays over,0
1207,37633,using the handicap stall,0
1208,37629,calling out my teacher,0
1209,39184,I wanna make my best friend furious by biting her really hard so she can grab me and throw me across the room full force as a small child,0
1210,39188,I corrupted my brothers laptop.,0
1211,39182,I crashed my brother's car.,0
1212,39187,I know the hacker group that was responsible for the nation wide Comcast power outage yesterday,0
1213,39181,Tried to kiss my friend's ex whilst intoxicated,0
1214,39629,I may swallow a number of pills late next month.,0
1215,39620,"I work for a beachside city giving parking tickets, except I ignore most cars I’m supposed to write tickets for.",0
1216,39625,I’ve had my drivers license for 5 years,0
1217,39626,i’m addicted to my wife’s son’s nintendo switch,0
1218,39627,"Im really jealous of my beautiful, intelligent, sweet, semi-rich, social good female friend???",0
1219,40081,"However, I was asked to move aside and my bag needed to be searched.",0
1220,38842,I have commitment issues and I crave attention and go into this horrible cycle of talking to many people at once when really I should be faithful to one person AND I CANT BREAK THE CYCLE.,0
1221,38843,I’ve spent $250 on the App Store in the past month and forced my girlfriend to pay for it,0
1222,38848,I wrongly approved many patients medical prior authorizations when the computer said not to.,0
1223,38840,"I could've prevented an enormous wildfire from spreading, but I didn't",0
1224,38849,After nearly 9 months sober..,0
1225,38841,I wish I could live in the world my dreams are in.,0
1226,38847,I got written up at work last week.,0
1227,40119,"Even when they wanted to stop and go back, I told them to move on.",0
1228,39521,I prefer to be under the influence,0
1229,39525,I hate how little recognition I got in school,0
1230,39524,I'm pretty much done.,0
1231,39523,When I was in catholic school I used to commit sins on purpose,0
1232,39869,I got kicked out of class today for bringing in a slice of pizza and not wanting to throw it out,0
1233,39867,I lost my friend's favorite limited edition t-shirt...,0
1234,39863,Today I bought a stolen redeem one free two-topping medium pizza Dominos account and gave it to the local homeless I see every day.,0
1235,38425,abandoning my boyfriend on a date we had planned for months,0
1236,39883,I just ripped a page out of a library book,0
1237,39878,I stole a coat from work,0
1238,39877,I went from 535 to 280 pounds and not a single benefit from weight loss has occurred,0
1239,39872,"When I was a teenager, I hid my step-brother's drama portfolio and he ended up failing the course",0
1240,39873,I sometimes exit through enter doors and enter through exit doors at supermarkets just too feel that sense of whatcha gonna do,0
1241,39876,I got my Twitter account banned,0
1242,39052,I created multiple online personas and tricked people into doing stuff for me,0
1243,39053,Sleeping with my half brother,0
1244,39054,Help I have crush on my boss and I think I told him,0
1245,39062,I've tracked down cyber bullies that troll me or threaten me.,0
1246,38675,talking to my friends parent without him knowing,0
1247,38670,hitting a parked car and leaving,0
1248,38716,throwing my step-moms work clothes in the garage,0
1249,38706,not wanting/letting my dog lay all over me during a fucking car ride? he keeps moving around on me and can never find the most comfortable position,0
1250,38715,finding a loophole in a stores promotion to get free coffee,0
1251,38717,forcing my mom to sell the property she planned to retire in,0
1252,38241,thinking my girlfriend is using sex as a power play,0
1253,37875,throwing palm tree leaves from my neighbor's trees back over their fence,0
1254,37868,trying to get my older brother with tourretes to quiet it down,0
1255,37872,wanting my brother & his girlfriend to pay their share of a holiday that they originally agreed to go on but now can't because they are expecting a baby,0
1256,37870,calling the cops,0
1257,37876,rushing my partner this morning,0
1258,40012,"Looking closer, I noticed they didn't have an edge.",0
1259,40017,Bob was fired from his job for sexually harassing female employees.,0
1260,40013,"Proud of my son, I wrote an email to my friends about it.",0
1261,40015,"I forced myself to, yet I could not enjoy myself.",0
1262,40010,There was a note with it that said to keep my dog out of her yard.,0
1263,40009,My neighbor thinks you have to see a play to understand it.,0
1264,39390,I keep a list of cars license plates that drive badly.,0
1265,39389,I met up with an underage girl online and did her...,0
1266,39391,"Not very extreme, but I destroyed my dorm room's toilet.",0
1267,39385,I broke wind on her sweater.,0
1268,39394,I am still a proud Christian man even though the KKK is trying to force me to become a jew,0
1269,39393,"In 2007 I caused a multi-car pile up, then drove away",0
1270,38648,not fostering a better relationship between in-laws and my son,0
1271,38655,uninviting my son and granddaughter to Thanksgiving dinner because he couldn't commit to arriving by a certain time,0
1272,38651,being mad at my fwb,0
1273,38646,telling my boss in my 90 day review that my coworker's vaping really bothered me,0
1274,38188,"not wanting to talk to my mom while she's in the hospital after threatening suicide twice, reckless behavior, homeless and lost her car",0
1275,38193,wanting to move my family to the Rocky mountains away from my so family,0
1276,38190,giving up on trying to follow the rules in my house,0
1277,40005,My friend forgave me for not keeping my word.,0
1278,40003,It wasn't long before I had $100 saved!,0
1279,40001,I drove to my kickball game after work.,0
1280,40008,Tom notified the bank manager of what he observed.,0
1281,40006,"He worked hard investing in their future, paying her college tuition.",0
1282,38299,not wanting to be part of a work rpogram I was forced into and finding every excuse to not go,0
1283,38300,teaching my 5 year old cousins how to fight,0
1284,38298,making my phone wallpaper a disgusting GIF,0
1285,38297,laughing at inexplicably horrible resumes,0
1286,37646,going to a non-refundable couples massage with my gf instead of helping my sister move,0
1287,37640,ripping my friends £10 note,0
1288,37644,getting upset at my stepmom after she threw away my property that I had an emotional connection to,0
1289,37645,calling ICE on my neighbor,0
1290,37638,telling my future MIL that she can't see her future grandchildren,0
1291,38361,not buying something after I agreed to buy it,0
1292,38360,reporting a bunch of asshole texts/threats to the principal,0
1293,39191,I smash eggs at grocery store,0
1294,39199,Everyone Should Be Forced To Live Under Euther Christian Law or Sharia Law,0
1295,39201,I obsess about good things that I do.,0
1296,39192,I'm a pro-athlete. I use Instagram to sleep with college girls.,0
1297,39197,I live in hotels and I tear out the walls I have accountants who pay for it all.,0
1298,39198,I kissed my cousin and it didn’t stop there.,0
1299,39196,I smoke in every hotel I stay in,0
1300,38295,breaking up a flat of 6 people,0
1301,38293,criticising my supervisor when misusing company time,0
1302,38285,telling people their dogs aren't allowed at the farmers markets,0
1303,38288,using an adblock and not using websites that force ads,0
1304,38291,trimming a tree in my backyard and causing my nieghbors yard to bark like crazy,0
1305,39485,I think of my dodge charger as a living being.,0
1306,39486,"I wish every single depressed person would just end their lives, instead of complaining.",0
1307,39482,I'm pretty sure I almost committed voluntary manslaughter.,0
1308,40235,going through my girlfriend's phone,0
1309,40250,banning someone from one of my subreddit and he started telling me that I was abusing my mod powers. who's in the wrong here,0
1310,40247,banning my roommate's girlfriend from our dorm,0
1311,37685,moving someone's clean clothes out of my complex's dryer,0
1312,37691,not wanting to buy my mom a gps tracker to put in my dad's car,0
1313,37693,reporting my mom to the authorities,0
1314,37687,asking my landlord for compensation if a broken window (from former tenant) is causing an insane heating bill,0
1315,37688,forcing another driver to miss their exit,0
1316,37744,telling my best friend and his girlfriend to stop being affectionate at my house,0
1317,37740,telling my mom to leave her dog at home for Christmas,0
1318,37743,wanting to ask my best friend why she didn't text me before trying to kill her self,0
1319,37733,not sharing my data with my lab partner,0
1320,37741,"expecting my sister to do extra chores, even when she's sick",0
1321,37734,planning a vacation when I know I'll be asked to work,0
1322,38774,I steal my cousin's legos,0
1323,38773,Can't seem to stop myself from generalising and making assumptions about these kids!,0
1324,38779,"I witnessed a psychiatrist swearing at and name calling a patient, I was shocked and told my coordinator. Going to work is miserable now... I kind of wish I had kept my mouth shut.",0
1325,39473,My boyfriend refuses to go Vegan and it’s honestly making me want to leave him,0
1326,39470,"I’m extremely sociable and people think I’m an extrovert, a very popular person and they admire me. Deep down I force myself to be like this and I can’t wait to go back into my cave everyday.",0
1327,39478,Stole a teacher's phone and put it in another students locker.,0
1328,39476,I don’t like Shawn Mendez and I don’t understand the hype,0
1329,39474,I have somewhat regularly keyed cars.,0
1330,39814,I like to provoke verbal confrontations with uber drivers by slamming their door as hard as I can when I exit the car,0
1331,39815,I think I'm falling in love with my professor.,0
1332,39811,I want to sell pics of my,0
1333,38742,I vote for the party that's not in power every election regardless of whether I agree with their platform or not just to preserve my political neutrality and not get caught up in the toxic cesspool of of modern political discourse.,0
1334,38738,"Someone else went down for a heinous crime I committed, and I watched as they were taken down and said nothing.",0
1335,38730,using my medical power of attorney over my mentally ill mother to put my car title in my name,0
1336,38736,sleeping with another girl before getting back together with my girlfriend,0
1337,38737,tattling on my Ex to his family,0
1338,37829,reporting my teacher,0
1339,37823,telling my 92 year old Grandma her life investment is essentially worthless,0
1340,37831,letting my dislike of the owner influence me in donating for a dog's cancer treatment,0
1341,39340,I'm trying to force myself to be distant with my friend.,0
1342,39339,"As a Prank, I Ruined Sister’s Prom Dress",0
1343,39336,My ex cheated on me so I signed her up for a sugar daddy site without her knowing,0
1344,39337,Better safe than sorry when trying magic for the first time!,0
1345,39338,I think my brother's family is seriously mistreating their pets...,0
1346,38769,I Don’t Believe in Mandated Reporting For Therapists,0
1347,38768,I miss old-school phone books!,0
1348,38770,My “Best friends” are bullies,0
1349,38766,While I'm at work,0
1350,38771,i Found a Bird on my Property and grabbed it?,0
1351,38772,We made him snort baking soda and sugar...,0
1352,38764,I worked for Big Pharma...I was forced to keep quiet about lots of stuff...I quit working just so I can tell you!,0
1353,38767,I cheated on my GF with the guy that she cheated on me with..,0
1354,39885,Talked my way out of a DUI and egged my ex's car,0
1355,39887,I have anonymously tipped ICE around 637 times so I have likely contributed to the deportation of hundreds of illegal immigrants,0
1356,39897,I just wrote all over my Brothers car windows in soap..,0
1357,39857,I flush anything down the toilet in public bathrooms.,0
1358,39854,I'm heading to prison in 5 days. And I'm not ready this time round.,0
1359,39856,I'm conflicted about my future career.,0
1360,39855,I stole ~$85 dollars from my brother in fourth grade,0
1361,39860,When I drive impaired.,0
1362,39859,I just made a hole in the wall,0
1363,39858,We Need A Little Bit of Fascism Up In This B,0
1364,40032,I wore them for two days in a row.,0
1365,38082,not making exceptions for my friend,0
1366,38085,"forcing my friends to walk home, in Nairobi",0
1367,38081,throwing my Ex-Roomates dishes out,0
1368,38087,asking someone to allow me to use hotel elevator without key access,0
1369,37667,not passing (while running) on the wrong side of the path,0
1370,37666,not taking care of my roommate's dog when dog could have been in danger,0
1371,37664,asking my friend to pay fair market rent to stay at my place,0
1372,37672,"respecting authority, even though I'm black",0
1373,37668,skipping a planned dinner with a friend,0
1374,37670,recovering photos off a broken drive without first telling the customer the price first,0
1375,37669,moving someone's cones so I could park there,0
1376,37775,not helping someone getting beaten up on the streets,0
1377,37768,selling something that wasn't mine,0
1378,37770,moving furniture in our basement and ending up semi-covering two lower shelves of my husband's book collection,0
1379,39969,Daughter Angry That Mom Took Holdup Lying Down,0
1380,39966,Rule About Wearing White After Labor Day No Longer Applies,0
1381,39973,Crash Into Mailbox Damages Car and Destroys Friendship,0
1382,39967,Grandmother Is Cut Off From What Little Contact She Had With Grandchildren,0
1383,40331,not getting my friends an access key to my apartments gym,0
1384,39435,I spit in my teacher coffee,0
1385,38278,distancing myself from my friend,0
1386,38284,being mean to aggressive street vendors,0
1387,38282,disrespecting my parents' rules regarding my relationship,0
1388,38275,telling on them to authorities,0
1389,38280,not answering the door to my landlord,0
1390,39029,I committed grand Larson,0
1391,39023,I Peeked Into the Men’s Locker Room at the YMCA,0
1392,39039,I want to have my best friend arrested.,0
1393,38393,being friends with a couple hypnodoms,0
1394,38399,posting my Black Friday Haul on Instagram,0
1395,38400,cutting out my friend,0
1396,38401,being angry with my roommate for using our room,0
1397,38395,"having setting rules for personal space, boundaries, and extra marital relationship",0
1398,40101,"However, my hand accidentally landed on her phone.",0
1399,40106,In a very short time Tim was able to lose all of his extra weight.,0
1400,40105,Mitch often dreamed of finding her office and slitting her throat.,0
1401,40100,I heard a strange noise outside my window.,0
1402,40109,I remember one time when we lived on a rich guy's property.,0
1403,38253,considering forcing my housemate to move out,0
1404,38257,telling people to take their hats off in a restaurant,0
1405,39168,Had an affair with my husband's coworker,0
1406,39166,I hold on my horn at dawn on my way to work as I pass the hunters getting out of their trucks. I am an animal person and I always hope my horn scares the deer away so they can’t be shot.,0
1407,39170,I think I wanna cheat on my fiancé.,0
1408,39171,"As a prank I dressed up in a suit, got a clipboard and some random badge and went to Walmart and pretended to be a manager or official and 'fired' people",0
1409,39162,"I only manage to get through conversations that make me anxious, by picturing committing acts of extreme violence against the person I'm talking to.",0
1410,39167,I backed into another car in a parking garage,0
1411,39130,I'm a vandal against graves of the dead.,0
1412,39129,"Reading all these stories about bad relationships, cheating, abuse, etc. is making me scared of commitment",0
1413,39132,I just got head from my sister,0
1414,37885,faking a trip to avoid being forced to work on my day off,0
1415,37888,being upset and disappointed about the change of house rules,0
1416,37894,reporting my upstairs neighbor to the complex,0
1417,37895,trying to get a Twitch streamer to admit fault,0
1418,37889,I got banning from the NoStupidQuestions sub over a Michelle Obama quip,0
1419,37890,not wanting to get my hair and nails done for my mom's wedding at a salon and just do it myself,0
1420,38897,"I relapsed about 6 months ago and was getting to dangerous levels of use again. Today is my seventh day being clean and all I can think about is getting high. My will power is weak, but I’m slowly building its strength back up.",0
1421,38898,I'm the guy who keeps telling people who are suicidal to jump and do a flip,0
1422,39947,I’ve written my goodbye letters to everyone 1000x over in my head,0
1423,39941,I went through my boyfriend’s phone and found out he took his friend’s virginity,0
1424,39946,I've been depressing memes in a meme group chat for the past month and I've been noticing people started to as well,0
1425,39937,I broke an expensive statue at my Airbnb,0
1426,39940,I stole cocoons from my classroom when I was around 7 years old.,0
1427,39939,When A Mex Annoys Me-Even Slightly-I Call ICE,0
1428,38980,People who watch anime should undergo forced euthanasia,0
1429,38978,"I've been on this site for a decade in various accounts, and in that time I've modded so many controversial subs.",0
1430,38975,"Halfway In, Halfway Out of a Relationship and I Wonder How Other Men Would Treat Me",0
1431,38983,I found a dead body the other day,0
1432,38982,"Men are so hateful, they deserve to be hated back by women. Women have to stay on the sidelines while men express deep hatred for women and commit atrocious acts against them. That’s needs to change. Men should get a taste of their own medicine.",0
1433,38979,Made 8% profit over the course of the past few months investing in the stock market,0
1434,38974,I masturbated using my mom’s underwear when I was 13 and I’m afraid to return the underwear.,0
1435,37598,"telling my wife I will go do laps with her at night, and only going once in 3 days",0
1436,37602,being kind of mad that my GF doesn't want to go with me on tv,0
1437,37599,telling a girl I'd rather invest my time elsewhere,0
1438,37597,spending a bill I had reason to suspect was counterfeit,0
1439,37604,kicking out a girl we took in who would not live under our rules,0
1440,37603,reporting academic dishonesty,0
1441,38113,letting the dog sleep inside when I was told not to,0
1442,38121,punching a hole in my buddy's tv,0
1443,38115,not going on this years family vacation,0
1444,39096,During hurricane Harvey i unplugged a pump in the parking garage under my apartment that was a few feet bellow street level. I saved all my neighbors houses at the expense of two cars.,0
1445,38724,asking someone to let me in the dog park without my ID,0
1446,38727,taking away my gaming system from the space me and my roommates share,0
1447,38728,telling my friend's teenage daughter she should stay in school in case her plan of being an author doesn't pan out,0
1448,38304,flaking on my teacher,0
1449,38312,wanting my bf to spend 2.50 bucks on coffee,0
1450,39307,I'm procrastinating about cleaning my room.,0
1451,39304,I burned down the church,0
1452,39306,I’m 16 and I drink alcohol before school all the time,0
1453,39303,I fantasize regularly about digging a box cutter into the seats of his new sports car.,0
1454,39900,White women should be forced to abort so the era of evil whiteness finally ends,0
1455,39899,Why i don’t want you as a FWB...,0
1456,39898,"some days I wake up and hope I make smart choices about food, other days I try to find the butter knife with Nutella on it",0
1457,39419,I've done irredeemable things.,0
1458,39420,I nearly committed a school shooting,0
1459,39426,"I Hate Drump, But I am Happy He Ousted That NlGGER 0bama",0
1460,39428,Whenever I try to start a relationship I instantly want out...,0
1461,39425,i kissed a girl at the club a day before i made it official with my gf,0
1462,39424,I kissed my cousin,0
1463,39427,I Tattoo Swastikas in The Bathrooms of My High School,0
1464,37708,expecting the payment for a friend's wedding,0
1465,37705,getting mad at my roommate for letting her boyfriend basically live here,0
1466,37704,not staying in my school,0
1467,37707,sitting on my roommates couch naked,0
1468,37709,being very upset/asking my roommate to not use my plates for meat dishes,0
1469,37750,being unhappy with how my parents are treating their cat,0
1470,38155,acting cold to a person I recently discovered was involved in a hit and run,0
1471,38162,wanting my parents to get a divorce,0
1472,38163,struggling to maintain my sanity while playing a particular card game,0
1473,38156,calling the cops on my boyfriend because of his questionable porn stash,0
